Variables: 1 4 0 0 0 0 3 0 Objectives: 124.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=160}
Variables: 7 0 0 11 0 0 1 3 Objectives: 6.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=8}
Variables: 0 4 2 0 0 0 7 1 Objectives: 5.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=6}
Variables: 0 5 8 0 0 4 7 0 Objectives: 5.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=5}
Variables: 0 0 4 0 0 3 0 0 Objectives: 4.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=4}
Variables: 0 0 13 0 0 4 7 12 Objectives: 4.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=4}
Variables: 0 1 0 0 6 0 0 11 Objectives: 4.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=5}
Variables: 0 8 0 0 0 4 3 3 Objectives: 4.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=7}
Variables: 7 7 0 0 0 0 7 0 Objectives: 4.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=4}
Variables: 0 0 12 0 8 0 0 0 Objectives: 3.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=3}
Variables: 0 7 0 7 0 7 11 0 Objectives: 3.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=5}
Variables: 0 14 4 1 0 0 0 11 Objectives: 3.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=3}
Variables: 1 0 4 0 7 0 0 0 Objectives: 3.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=4}
Variables: 1 7 0 0 0 0 4 0 Objectives: 3.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=6}
Variables: 1 10 0 0 0 7 3 0 Objectives: 3.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=3}
Variables: 1 14 4 0 0 0 7 0 Objectives: 3.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=3}
Variables: 6 12 0 0 0 0 4 1 Objectives: 3.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=3}
Variables: 7 0 0 0 0 0 7 0 Objectives: 3.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=3}
Variables: 0 0 2 11 0 0 3 10 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 0 4 11 0 0 0 3 0 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=3}
Variables: 0 5 13 0 0 4 7 12 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 0 8 0 0 0 0 4 12 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 0 8 8 3 3 12 6 0 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=4}
Variables: 0 10 0 0 6 0 0 11 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 0 13 0 4 0 0 14 0 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 0 14 4 0 0 0 1 0 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 1 4 12 0 11 0 1 0 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=4}
Variables: 1 7 6 0 0 0 7 0 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 1 8 0 11 0 4 3 3 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=3}
Variables: 4 5 13 0 0 0 0 0 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 5 4 0 0 11 0 1 0 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 10 0 4 0 0 3 0 0 Objectives: 2.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 0 0 0 4 0 0 14 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 0 0 0 7 12 0 1 12 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 0 0 0 7 12 0 10 12 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 0 0 2 10 0 7 0 8 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 0 0 4 2 0 0 1 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 0 0 8 0 6 8 12 7 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 0 0 10 1 10 0 0 11 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 0 0 12 0 6 0 0 13 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 0 8 0 0 0 0 4 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 0 8 8 0 0 1 11 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 1 0 0 6 6 1 11 3 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 1 9 0 0 0 0 3 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 3 7 0 0 0 7 3 1 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 3 8 0 0 0 9 0 6 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 4 0 0 0 11 0 0 14 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 4 0 0 1 6 7 0 7 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 4 0 3 6 0 9 0 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 5 0 0 0 0 1 7 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 6 0 8 0 3 12 6 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 6 0 12 0 6 12 6 10 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 6 8 0 0 0 4 4 1 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 6 8 0 0 0 11 4 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 8 0 4 0 0 0 7 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 8 2 0 0 12 0 0 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 8 8 0 0 0 5 7 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 8 12 0 0 0 6 3 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 10 0 0 0 7 4 1 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 11 4 0 6 3 1 0 1 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=2}
Variables: 12 0 0 7 12 0 0 12 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 12 2 2 0 11 0 0 11 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 13 7 0 1 0 7 0 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 0 1 0 3 0 0 4 0 Objectives: 0.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 7 0 7 11 0 0 0 3 Objectives: 0.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 11 0 0 1 0 2 10 0 Objectives: 0.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
Variables: 0 12 0 0 6 0 3 10 Objectives: 32.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=37}
Variables: 8 8 0 0 11 0 1 0 Objectives: 1.0 Constraints: 	AlgorithmAttributes: {cilabo.gbml.solution.util.attribute.NumberOfWinner=1}
