00,32.70622286541244,32.467532467532465
00,32.70622286541244,32.467532467532465
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,35.45586107091172,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,35.74529667149059,35.064935064935064
00,35.74529667149059,35.064935064935064
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,38.35021707670043,37.66233766233766
00,34.58755426917511,35.064935064935064
